id,GlobalDockQ,Rank
6TNO_AC_6TNO_B,0.09,002
6TNO_AC_6TNO_B,0.07,003
6TNO_AC_6TNO_B,0.09,004
6TNO_AC_6TNO_B,0.09,005
6TYT_A_6TYT_B,0.83,001
6TYT_A_6TYT_B,0.58,002
6TYT_A_6TYT_B,0.62,003
6TYT_A_6TYT_B,0.59,004
6TYT_A_6TYT_B,0.59,005
6V7O_A_6V7O_C,0.28,001
6V7O_A_6V7O_C,0.56,002
6V7O_A_6V7O_C,0.45,003
6V7O_A_6V7O_C,0.24,004
6V7O_A_6V7O_C,0.31,005
6V7P_A_6V7P_B,0.52,001
6V7P_A_6V7P_B,0.53,002
6V7P_A_6V7P_B,0.68,003
6V7P_A_6V7P_B,0.52,004
6V7P_A_6V7P_B,0.51,005
6VME_authIauthNauthXauthY_6VME_authA,0.26,001
6VME_authIauthNauthXauthY_6VME_authA,0.33,002
6VME_authIauthNauthXauthY_6VME_authA,0.25,003
6VME_authIauthNauthXauthY_6VME_authA,0.26,004
6VME_authIauthNauthXauthY_6VME_authA,0.31,005
6VRO_A_6VRO_B,0.8,001
6VRO_A_6VRO_B,0.86,002
6VRO_A_6VRO_B,0.82,003
6VRO_A_6VRO_B,0.83,004
6VRO_A_6VRO_B,0.85,005
6WQU_C_6WQU_D,0.52,001
6WQU_C_6WQU_D,0.51,002
6WQU_C_6WQU_D,0.51,003
6WQU_C_6WQU_D,0.52,004
6WQU_C_6WQU_D,0.5,005
6X23_A_6X23_B,0.75,001
6X23_A_6X23_B,0.75,002
6X23_A_6X23_B,0.72,003
6X23_A_6X23_B,0.74,004
6X23_A_6X23_B,0.76,005
6XY6_AE_6XY6_B,0.85,001
6XY6_AE_6XY6_B,0.83,002
6XY6_AE_6XY6_B,0.83,003
6XY6_AE_6XY6_B,0.79,004
6XY6_AE_6XY6_B,0.79,005
6Y9Q_authB_6Y9Q_authD,0.72,001
6Y9Q_authB_6Y9Q_authD,0.68,002
6Y9Q_authB_6Y9Q_authD,0.68,003
6Y9Q_authB_6Y9Q_authD,0.71,004
6Y9Q_authB_6Y9Q_authD,0.63,005
6YPC_authIauthKauthT_6YPC_authH,0.74,001
6YPC_authIauthKauthT_6YPC_authH,0.7,002
6YPC_authIauthKauthT_6YPC_authH,0.73,003
6YPC_authIauthKauthT_6YPC_authH,0.72,004
6YPC_authIauthKauthT_6YPC_authH,0.69,005
6ZN3_ABG_6ZN3_C,0.18,001
6ZN3_ABG_6ZN3_C,0.18,002
6ZN3_ABG_6ZN3_C,0.17,003
6ZN3_ABG_6ZN3_C,0.18,004
6ZN3_ABG_6ZN3_C,0.18,005
7ACW_A_7ACW_B,0.78,001
7ACW_A_7ACW_B,0.77,002
7ACW_A_7ACW_B,0.78,003
7ACW_A_7ACW_B,0.81,004
7ACW_A_7ACW_B,0.71,005
7AL2_A_7AL2_B,0.22,001
7AL2_A_7AL2_B,0.2,002
7AL2_A_7AL2_B,0.2,003
7AL2_A_7AL2_B,0.21,004
7AL2_A_7AL2_B,0.2,005
7AZX_AB_7AZX_C,0.29,001
7AZX_AB_7AZX_C,0.28,002
7AZX_AB_7AZX_C,0.28,003
7AZX_AB_7AZX_C,0.29,004
7AZX_AB_7AZX_C,0.28,005
7BBL_authCauthD_7BBL_authE,0.67,001
7BBL_authCauthD_7BBL_authE,0.71,002
7BBL_authCauthD_7BBL_authE,0.71,003
7BBL_authCauthD_7BBL_authE,0.71,004
7BBL_authCauthD_7BBL_authE,0.71,005
7BOC_A_7BOC_B,0.47,001
7BOC_A_7BOC_B,0.41,002
7BOC_A_7BOC_B,0.42,003
7BOC_A_7BOC_B,0.4,004
7BOC_A_7BOC_B,0.37,005
7BP6_authCauthD_7BP6_authA,0.58,001
7BP6_authCauthD_7BP6_authA,0.66,002
7BP6_authCauthD_7BP6_authA,0.64,003
7BP6_authCauthD_7BP6_authA,0.61,004
7BP6_authCauthD_7BP6_authA,0.59,005
7BWN_AEauthF_7BWN_B,0.06,001
7BWN_AEauthF_7BWN_B,0.06,002
7BWN_AEauthF_7BWN_B,0.06,003
7BWN_AEauthF_7BWN_B,0.05,004
7BWN_AEauthF_7BWN_B,0.08,005
7CI2_A_7CI2_C,0.75,001
7CI2_A_7CI2_C,0.08,002
7CI2_A_7CI2_C,0.08,003
7CI2_A_7CI2_C,0.23,004
7CI2_A_7CI2_C,0.24,005
7CNC_A_7CNC_B,0.02,001
7CNC_A_7CNC_B,0.02,002
7CNC_A_7CNC_B,0.02,003
7CNC_A_7CNC_B,0.02,004
7CNC_A_7CNC_B,0.02,005
7CO3_authA_7CO3_authC,0.67,001
7CO3_authA_7CO3_authC,0.68,002
7CO3_authA_7CO3_authC,0.72,003
7CO3_authA_7CO3_authC,0.68,004
7CO3_authA_7CO3_authC,0.69,005
7CPO_A_7CPO_C,0.87,001
7CPO_A_7CPO_C,0.88,002
7CPO_A_7CPO_C,0.17,003
7CPO_A_7CPO_C,0.16,004
7CPO_A_7CPO_C,0.16,005
7CUJ_AauthB_7CUJ_authC,0.2,001
7CUJ_AauthB_7CUJ_authC,0.15,002
7CUJ_AauthB_7CUJ_authC,0.12,003
7CUJ_AauthB_7CUJ_authC,0.14,004
7CUJ_AauthB_7CUJ_authC,0.07,005
7DD1_A_7DD1_B,0.24,001
7DD1_A_7DD1_B,0.28,002
7DD1_A_7DD1_B,0.26,003
7DD1_A_7DD1_B,0.27,004
7DD1_A_7DD1_B,0.35,005
7DNG_A_7DNG_B,0.66,001
7DNG_A_7DNG_B,0.62,002
7DNG_A_7DNG_B,0.47,003
7DNG_A_7DNG_B,0.46,004
7DNG_A_7DNG_B,0.38,005
7DS8_AB_7DS8_C,0.8,001
7DS8_AB_7DS8_C,0.76,002
7DS8_AB_7DS8_C,0.77,003
7DS8_AB_7DS8_C,0.76,004
7DS8_AB_7DS8_C,0.77,005
7DU4_AB_7DU4_authQ,0.66,001
7DU4_AB_7DU4_authQ,0.68,002
7DU4_AB_7DU4_authQ,0.76,003
7DU4_AB_7DU4_authQ,0.63,004
7DU4_AB_7DU4_authQ,0.69,005
7DU5_AB_7DU5_C,0.76,001
7DU5_AB_7DU5_C,0.76,002
7DU5_AB_7DU5_C,0.39,003
7DU5_AB_7DU5_C,0.39,004
7DU5_AB_7DU5_C,0.62,005
7E0B_A_7E0B_B,0.89,001
7E0B_A_7E0B_B,0.89,002
7E0B_A_7E0B_B,0.87,003
7E0B_A_7E0B_B,0.87,004
7E0B_A_7E0B_B,0.86,005
7E9M_A_7E9M_B,0.75,001
7E9M_A_7E9M_B,0.74,002
7E9M_A_7E9M_B,0.76,003
7E9M_A_7E9M_B,0.75,004
7E9M_A_7E9M_B,0.77,005
7EC6_A_7EC6_authD,0.32,001
7EC6_A_7EC6_authD,0.24,002
7EC6_A_7EC6_authD,0.4,003
7EC6_A_7EC6_authD,0.07,004
7EC6_A_7EC6_authD,0.07,005
7EK6_A_7EK6_B,0.04,001
7EK6_A_7EK6_B,0.04,002
7EK6_A_7EK6_B,0.04,003
7EK6_A_7EK6_B,0.57,004
7EK6_A_7EK6_B,0.13,005
7EP7_A_7EP7_B,0.83,001
7EP7_A_7EP7_B,0.82,002
7EP7_A_7EP7_B,0.82,003
7EP7_A_7EP7_B,0.83,004
7EP7_A_7EP7_B,0.82,005
7ETT_authA_7ETT_authB,0.47,001
7ETT_authA_7ETT_authB,0.53,002
7ETT_authA_7ETT_authB,0.49,003
7ETT_authA_7ETT_authB,0.51,004
7ETT_authA_7ETT_authB,0.52,005
7EVR_AC_7EVR_B,0.16,001
7EVR_AC_7EVR_B,0.16,002
7EVR_AC_7EVR_B,0.14,003
7EVR_AC_7EVR_B,0.04,004
7EVR_AC_7EVR_B,0.03,005
7F2I_A_7F2I_B,0.45,001
7F2I_A_7F2I_B,0.41,002
7F2I_A_7F2I_B,0.5,003
7F2I_A_7F2I_B,0.59,004
7F2I_A_7F2I_B,0.6,005
7JL7_AauthC_7JL7_authF,0.89,001
7JL7_AauthC_7JL7_authF,0.86,002
7JL7_AauthC_7JL7_authF,0.89,003
7JL7_AauthC_7JL7_authF,0.61,004
7JL7_AauthC_7JL7_authF,0.56,005
7JLS_A_7JLS_B,0.97,001
7JLS_A_7JLS_B,0.08,002
7JLS_A_7JLS_B,0.13,003
7JLS_A_7JLS_B,0.06,004
7JLS_A_7JLS_B,0.1,005
7K75_ABauthMauthN_7K75_authE,0.05,001
7K75_ABauthMauthN_7K75_authE,0.06,002
7K75_ABauthMauthN_7K75_authE,0.08,003
7K75_ABauthMauthN_7K75_authE,0.04,004
7K75_ABauthMauthN_7K75_authE,0.08,005
7LF4_C_7LF4_D,0.11,001
7LF4_C_7LF4_D,0.11,002
7LF4_C_7LF4_D,0.1,003
7LF4_C_7LF4_D,0.12,004
7LF4_C_7LF4_D,0.1,005
7LKG_AB_7LKG_C,0.32,001
7LKG_AB_7LKG_C,0.25,002
7LKG_AB_7LKG_C,0.28,003
7LKG_AB_7LKG_C,0.26,004
7LKG_AB_7LKG_C,0.29,005
7M5A_A_7M5A_B,0.88,001
7M5A_A_7M5A_B,0.9,002
7M5A_A_7M5A_B,0.89,003
7M5A_A_7M5A_B,0.88,004
7M5A_A_7M5A_B,0.82,005
7MU2_AC_7MU2_B,0.29,001
7MU2_AC_7MU2_B,0.28,002
7MU2_AC_7MU2_B,0.26,003
7MU2_AC_7MU2_B,0.28,004
7MU2_AC_7MU2_B,0.26,005
7N0W_AC_7N0W_authG,0.51,001
7N0W_AC_7N0W_authG,0.45,002
7N0W_AC_7N0W_authG,0.02,003
7N0W_AC_7N0W_authG,0.42,004
7N0W_AC_7N0W_authG,0.11,005
7N40_AB_7N40_C,0.71,001
7N40_AB_7N40_C,0.71,002
7N40_AB_7N40_C,0.71,003
7N40_AB_7N40_C,0.7,004
7N40_AB_7N40_C,0.78,005
7OUN_A_7OUN_B,0.28,001
7OUN_A_7OUN_B,0.25,002
7OUN_A_7OUN_B,0.27,003
7OUN_A_7OUN_B,0.25,004
7OUN_A_7OUN_B,0.24,005
7OXK_A_7OXK_B,0.16,001
7OXK_A_7OXK_B,0.16,002
7OXK_A_7OXK_B,0.19,003
7OXK_A_7OXK_B,0.15,004
7OXK_A_7OXK_B,0.14,005
7P0S_authB_7P0S_authC,0.02,001
7P0S_authB_7P0S_authC,0.03,002
7P0S_authB_7P0S_authC,0.07,003
7P0S_authB_7P0S_authC,0.06,004
7P0S_authB_7P0S_authC,0.08,005
7PB4_authIauthK_7PB4_authH,0.87,001
7PB4_authIauthK_7PB4_authH,0.85,002
7PB4_authIauthK_7PB4_authH,0.86,003
7PB4_authIauthK_7PB4_authH,0.88,004
7PB4_authIauthK_7PB4_authH,0.85,005
7PNO_AK_7PNO_B,0.06,001
7PNO_AK_7PNO_B,0.05,002
7PNO_AK_7PNO_B,0.05,003
7PNO_AK_7PNO_B,0.05,004
7PNO_AK_7PNO_B,0.05,005
7QCS_AB_7QCS_C,0.34,001
7QCS_AB_7QCS_C,0.34,002
7QCS_AB_7QCS_C,0.34,003
7QCS_AB_7QCS_C,0.38,004
7QCS_AB_7QCS_C,0.23,005
7QTP_A_7QTP_B,0.88,001
7QTP_A_7QTP_B,0.89,002
7QTP_A_7QTP_B,0.88,003
7QTP_A_7QTP_B,0.88,004
7QTP_A_7QTP_B,0.9,005
7R1V_A_7R1V_B,0.01,001
7R1V_A_7R1V_B,0.01,002
7R1V_A_7R1V_B,0.01,003
7R1V_A_7R1V_B,0.04,004
7R1V_A_7R1V_B,0.02,005
7SUO_A_7SUO_C,0.2,001
7SUO_A_7SUO_C,0.22,002
7SUO_A_7SUO_C,0.19,003
7SUO_A_7SUO_C,0.19,004
7SUO_A_7SUO_C,0.21,005
7T2U_ABauthD_7T2U_authE,0.04,001
7T2U_ABauthD_7T2U_authE,0.04,002
7T2U_ABauthD_7T2U_authE,0.07,003
7T2U_ABauthD_7T2U_authE,0.04,004
7T2U_ABauthD_7T2U_authE,0.05,005
7TSX_B_7TSX_C,0.75,001
7TSX_B_7TSX_C,0.73,002
7TSX_B_7TSX_C,0.75,003
7TSX_B_7TSX_C,0.72,004
7TSX_B_7TSX_C,0.41,005
7TZK_A_7TZK_C,0.64,001
7TZK_A_7TZK_C,0.57,002
7TZK_A_7TZK_C,0.12,003
7TZK_A_7TZK_C,0.13,004
7TZK_A_7TZK_C,0.11,005
7UHE_AC_7UHE_B,0.3,001
7UHE_AC_7UHE_B,0.07,002
7UHE_AC_7UHE_B,0.29,003
7UHE_AC_7UHE_B,0.29,004
7UHE_AC_7UHE_B,0.29,005
7UIS_A_7UIS_B,0.3,001
7UIS_A_7UIS_B,0.21,002
7UIS_A_7UIS_B,0.24,003
7UIS_A_7UIS_B,0.17,004
7UIS_A_7UIS_B,0.25,005
7V1L_authB_7V1L_authV,0.53,001
7V1L_authB_7V1L_authV,0.54,002
7V1L_authB_7V1L_authV,0.54,003
7V1L_authB_7V1L_authV,0.53,004
7V1L_authB_7V1L_authV,0.53,005
7VCR_authAauthB_7VCR_authC,0.21,001
7VCR_authAauthB_7VCR_authC,0.3,002
7VCR_authAauthB_7VCR_authC,0.27,003
7VCR_authAauthB_7VCR_authC,0.19,004
7VCR_authAauthB_7VCR_authC,0.27,005
7VD7_A_7VD7_B,0.9,001
7VD7_A_7VD7_B,0.89,002
7VD7_A_7VD7_B,0.88,003
7VD7_A_7VD7_B,0.9,004
7VD7_A_7VD7_B,0.89,005
7VPG_CD_7VPG_I,0.73,001
7VPG_CD_7VPG_I,0.74,002
7VPG_CD_7VPG_I,0.74,003
7VPG_CD_7VPG_I,0.73,004
7VPG_CD_7VPG_I,0.73,005
7VWO_ABauthE_7VWO_authD,0.55,001
7VWO_ABauthE_7VWO_authD,0.22,002
7VWO_ABauthE_7VWO_authD,0.21,003
7VWO_ABauthE_7VWO_authD,0.21,004
7VWO_ABauthE_7VWO_authD,0.17,005
7VZE_A_7VZE_E,0.77,001
7VZE_A_7VZE_E,0.78,002
7VZE_A_7VZE_E,0.75,003
7VZE_A_7VZE_E,0.69,004
7VZE_A_7VZE_E,0.66,005
7WWQ_A_7WWQ_B,0.76,001
7WWQ_A_7WWQ_B,0.77,002
7WWQ_A_7WWQ_B,0.75,003
7WWQ_A_7WWQ_B,0.74,004
7WWQ_A_7WWQ_B,0.72,005
7XPK_A_7XPK_B,0.67,001
7XPK_A_7XPK_B,0.67,002
7XPK_A_7XPK_B,0.7,003
7XPK_A_7XPK_B,0.67,004
7XPK_A_7XPK_B,0.47,005
7XVA_A_7XVA_B,0.56,001
7XVA_A_7XVA_B,0.58,002
7XVA_A_7XVA_B,0.39,003
7XVA_A_7XVA_B,0.47,004
7XVA_A_7XVA_B,0.42,005
7Y6C_authDauthE_7Y6C_authF,0.91,001
7Y6C_authDauthE_7Y6C_authF,0.82,002
7Y6C_authDauthE_7Y6C_authF,0.84,003
7Y6C_authDauthE_7Y6C_authF,0.9,004
7Y6C_authDauthE_7Y6C_authF,0.83,005
7Y9N_A_7Y9N_B,0.97,001
7Y9N_A_7Y9N_B,0.96,002
7Y9N_A_7Y9N_B,0.96,003
7Y9N_A_7Y9N_B,0.95,004
7Y9N_A_7Y9N_B,0.97,005
8A8X_A_8A8X_B,0.24,001
8A8X_A_8A8X_B,0.24,002
8A8X_A_8A8X_B,0.25,003
8A8X_A_8A8X_B,0.25,004
8A8X_A_8A8X_B,0.26,005
9PAI_A_9PAI_B,0.87,001
9PAI_A_9PAI_B,0.89,002
9PAI_A_9PAI_B,0.88,003
9PAI_A_9PAI_B,0.87,004
9PAI_A_9PAI_B,0.87,005
